,movieId,occurrences
30788,140125,2
30789,140127,3
30790,140131,90
30791,140133,15
30792,140135,5
30793,140137,4
30794,140140,3
30795,140142,3
30796,140144,5
30797,140146,32
30798,140148,10
30799,140150,13
30800,140152,8
30801,140154,4
30802,140156,2
30803,140158,2
30804,140160,112
30805,140162,248
30806,140164,1
30807,140166,2
30808,140168,3
30809,140170,3
30810,140174,3832
30811,140178,1
30812,140182,3
30813,140184,4
30814,140186,10
30815,140188,8
30816,140190,15
30817,140192,1
30818,140194,2
30819,140196,16
30820,140198,4
30821,140204,9
30822,140206,1
30823,140208,9
30824,140210,3
30825,140212,48
30826,140214,10
30827,140216,1
30828,140218,1
30829,140220,1
30830,140222,1
30831,140224,4
30832,140226,1
30833,140228,20
30834,140233,1
30835,140235,3
30836,140237,30
30837,140239,18
30838,140241,2
30839,140243,2
30840,140245,15
30841,140247,1199
30842,140249,4
30843,140253,1
30844,140257,2
30845,140259,1
30846,140261,9
30847,140263,2
30848,140265,171
30849,140267,1764
30850,140269,16
30851,140271,3
30852,140273,1
30853,140275,17
30854,140279,13
30855,140281,5
30856,140283,10
30857,140289,70
30858,140291,34
30859,140293,7
30860,140295,9
30861,140297,11
30862,140299,14
30863,140301,65
30864,140303,1
30865,140305,1
30866,140307,1
30867,140309,22
30868,140311,16
30869,140313,3
30870,140315,23
30871,140317,2
30872,140319,5
30873,140321,6
30874,140323,7
30875,140325,8
30876,140327,3
30877,140329,12
30878,140331,2
30879,140333,7
30880,140335,5
30881,140339,46
30882,140341,113
30883,140343,2
30884,140345,9
30885,140347,6
30886,140349,30
30887,140351,5
30888,140353,3
30889,140355,6
30890,140357,5
30891,140361,7
30892,140363,2
30893,140365,20
30894,140367,33
30895,140369,2
30896,140371,3
30897,140373,1
30898,140375,4
30899,140377,2
30900,140379,5
30901,140381,5
30902,140383,39
30903,140385,2
30904,140387,1
30905,140389,1
30906,140391,5
30907,140393,10
30908,140395,3
30909,140397,24
30910,140399,10
30911,140401,3
30912,140403,4
30913,140405,7
30914,140407,3
30915,140411,3
30916,140413,4
30917,140415,4
30918,140417,5
30919,140419,2
30920,140421,2
30921,140423,9
30922,140425,2
30923,140427,1
30924,140429,2
30925,140431,2
30926,140433,1
30927,140435,8
30928,140437,1
30929,140439,1
30930,140441,21
30931,140443,5
30932,140445,3
30933,140447,11
30934,140449,2
30935,140451,7
30936,140453,4
30937,140455,1
30938,140457,5
30939,140459,9
30940,140461,13
30941,140463,1
30942,140465,7
30943,140467,1
30944,140469,7
30945,140471,4
30946,140473,6
30947,140475,9
30948,140477,12
30949,140479,1
30950,140481,189
30951,140483,1
30952,140485,1
30953,140487,3
30954,140489,2
30955,140491,23
30956,140493,3
30957,140495,1
30958,140497,2
30959,140499,5
30960,140501,3
30961,140503,2
30962,140505,1
30963,140507,6
30964,140509,1
30965,140511,43
30966,140513,1
30967,140515,9
30968,140517,3
30969,140519,4
30970,140521,7
30971,140523,759
30972,140525,155
30973,140527,5
30974,140529,224
30975,140531,1
30976,140533,4
30977,140535,5
30978,140537,6
30979,140539,13
30980,140541,13
30981,140545,26
30982,140547,10
30983,140549,12
30984,140551,22
30985,140553,21
30986,140555,4
30987,140557,5
30988,140559,9
30989,140561,14
30990,140563,2
30991,140565,18
30992,140567,2
30993,140569,3
30994,140571,6
30995,140573,2
30996,140575,3
30997,140577,2
30998,140579,16
30999,140581,43
31000,140583,1
31001,140585,1
31002,140587,2
31003,140589,1
31004,140591,1
31005,140593,3
31006,140597,1
31007,140605,1
31008,140607,1
31009,140615,1
31010,140617,12
31011,140619,11
31012,140621,8
31013,140623,3
31014,140627,54
31015,140629,7
31016,140631,16
31017,140633,1
31018,140635,7
31019,140637,2
31020,140639,1
31021,140641,2
31022,140645,1
31023,140647,3
31024,140649,6
31025,140651,3
31026,140653,8
31027,140655,7
31028,140657,1
31029,140659,6
31030,140665,1
31031,140667,2
31032,140669,1
31033,140679,2
31034,140681,3
31035,140683,2
31036,140685,1
31037,140687,2
31038,140689,10
31039,140693,2
31040,140695,1
31041,140697,1
31042,140699,9
31043,140701,40
31044,140703,12
31045,140705,2
31046,140707,10
31047,140709,23
31048,140711,809
31049,140713,298
31050,140715,1420
31051,140717,4
31052,140719,3
31053,140721,4
31054,140723,2
31055,140725,186
31056,140729,3
31057,140731,5
31058,140733,8
31059,140737,305
31060,140739,4
31061,140741,3
31062,140743,7
31063,140745,3
31064,140747,50
31065,140749,4
31066,140751,8
31067,140753,5
31068,140755,4
31069,140757,8
31070,140759,16
31071,140761,1
31072,140763,4
31073,140765,3
31074,140767,2
31075,140769,65
31076,140771,1
31077,140773,29
31078,140775,1
31079,140777,14
31080,140779,2
31081,140785,2
31082,140787,10
31083,140789,7
31084,140791,4
31085,140793,3
31086,140795,14
31087,140797,13
31088,140799,15
31089,140801,1
31090,140803,1
31091,140805,87
31092,140807,26
31093,140809,32
31094,140811,25
31095,140814,5
31096,140816,312
31097,140818,6
31098,140820,80
31099,140822,6
31100,140828,1
31101,140830,7
31102,140832,4
31103,140834,1
31104,140836,2
31105,140838,14
31106,140840,8
31107,140842,7
31108,140844,21
31109,140846,11
31110,140848,7
31111,140850,20
31112,140852,14
31113,140854,4
31114,140856,14
31115,140858,2
31116,140860,4
31117,140862,42
31118,140864,3
31119,140866,4
31120,140868,19
31121,140870,5
31122,140872,4
31123,140874,11
31124,140876,3
31125,140878,19
31126,140880,10
31127,140882,7
31128,140884,3
31129,140888,1
31130,140890,2
31131,140896,2
31132,140904,1
31133,140908,1
31134,140910,1
31135,140912,2
31136,140916,8
31137,140922,2
31138,140924,1
31139,140926,4
31140,140928,844
31141,140932,15
31142,140934,3
31143,140936,4
31144,140938,14
31145,140940,17
31146,140942,52
31147,140944,19
31148,140946,22
31149,140948,1
31150,140954,6
31151,140956,2441
31152,140958,10
31153,140960,2
31154,140962,14
31155,140964,1
31156,140972,2
31157,140974,3
31158,140976,3
31159,140978,2
31160,140984,3
31161,140986,1
31162,140988,1
31163,140990,4
31164,140992,1
31165,140994,2
31166,140996,4
31167,141000,3
31168,141002,5
31169,141004,308
31170,141006,15
31171,141008,4
31172,141010,3
31173,141012,3
31174,141014,2
31175,141016,2
31176,141018,11
31177,141020,1
31178,141022,1
31179,141026,1
31180,141028,1
31181,141032,2
31182,141036,11
31183,141038,39
31184,141040,1
31185,141042,1
31186,141044,1
31187,141046,8
31188,141050,47
31189,141052,1
31190,141054,5
31191,141056,5
31192,141058,36
31193,141060,38
31194,141062,4
31195,141064,1
31196,141068,1
31197,141072,10
31198,141078,2
31199,141084,3
31200,141088,1
31201,141090,1
31202,141092,2
31203,141094,1
31204,141096,2
31205,141098,16
31206,141100,3
31207,141102,2
31208,141104,14
31209,141106,2
31210,141108,4
31211,141110,4
31212,141112,3
31213,141114,10
31214,141116,5
31215,141118,2
31216,141120,8
31217,141122,1
31218,141124,5
31219,141126,5
31220,141129,11
31221,141131,78
31222,141133,13
31223,141135,24
31224,141137,6
31225,141139,35
31226,141149,2
31227,141152,3
31228,141154,3
31229,141156,1
31230,141158,12
31231,141162,14
31232,141166,55
31233,141168,1
31234,141170,1
31235,141175,3
31236,141177,2
31237,141179,4
31238,141181,1
31239,141185,2
31240,141189,3
31241,141191,3
31242,141193,1
31243,141195,4
31244,141197,1
31245,141199,9
31246,141201,3
31247,141203,4
31248,141205,2
31249,141207,2
31250,141214,3
31251,141216,5
31252,141219,4
31253,141242,5
31254,141245,1
31255,141251,49
31256,141260,2
31257,141262,1
31258,141264,1
31259,141269,2
31260,141271,4
31261,141273,1
31262,141275,1
31263,141283,2
31264,141286,1
31265,141288,1
31266,141292,1
31267,141294,1
31268,141297,1
31269,141299,10
31270,141301,3
31271,141303,2
31272,141305,3
31273,141307,1
31274,141309,7
31275,141311,7
31276,141313,1
31277,141315,8
31278,141317,2
31279,141319,3
31280,141321,7
31281,141323,3
31282,141327,7
31283,141329,1
31284,141333,4
31285,141341,3
31286,141345,2
31287,141347,1
31288,141349,3
31289,141353,2
31290,141355,4
31291,141357,3
31292,141359,5
31293,141361,11
31294,141363,12
31295,141365,3
31296,141367,7
31297,141369,4
31298,141371,6
31299,141373,15
31300,141375,4
31301,141377,1
31302,141379,5
31303,141381,1
31304,141383,3
31305,141385,6
31306,141387,3
31307,141389,5
31308,141391,2
31309,141393,31
31310,141395,35
31311,141397,131
31312,141400,6
31313,141402,56
31314,141404,1
31315,141406,1
31316,141408,239
31317,141410,2
31318,141412,9
31319,141414,6
31320,141416,12
31321,141418,25
31322,141420,84
31323,141422,242
31324,141424,4
31325,141426,4
31326,141428,24
31327,141430,4
31328,141432,68
31329,141434,2
31330,141436,1
31331,141438,3
31332,141440,8
31333,141442,1
31334,141444,4
31335,141446,4
31336,141448,7
31337,141450,4
31338,141452,16
31339,141454,1
31340,141456,10
31341,141458,1
31342,141460,1
31343,141462,11
31344,141464,1
31345,141466,3
31346,141468,6
31347,141470,3
31348,141472,3
31349,141474,11
31350,141478,2
31351,141480,7
31352,141483,1
31353,141485,10
31354,141487,11
31355,141491,2
31356,141493,47
31357,141495,13
31358,141497,5
31359,141501,8
31360,141505,24
31361,141509,15
31362,141511,4
31363,141513,9
31364,141515,8
31365,141517,9
31366,141520,21
31367,141522,6
31368,141524,2
31369,141526,8
31370,141528,1
31371,141530,5
31372,141532,2
31373,141534,2
31374,141536,30
31375,141538,36
31376,141542,5
31377,141544,281
31378,141546,16
31379,141550,10
31380,141552,15
31381,141554,5
31382,141556,6
31383,141558,8
31384,141560,2
31385,141564,3
31386,141570,2
31387,141573,1
31388,141575,1
31389,141578,1
31390,141580,1
31391,141583,3
31392,141588,7
31393,141590,6
31394,141592,2
31395,141594,1
31396,141598,2
31397,141602,2
31398,141606,2
31399,141608,6
31400,141610,3
31401,141614,2
31402,141616,2
31403,141620,1
31404,141622,9
31405,141628,6
31406,141630,13
31407,141632,2
31408,141634,14
31409,141636,11
31410,141638,2
31411,141642,22
31412,141644,14
31413,141646,6
31414,141648,138
31415,141650,4
31416,141652,2
31417,141654,2
31418,141656,4
31419,141658,4
31420,141660,3
31421,141662,3
31422,141664,2
31423,141666,6
31424,141668,74
31425,141670,13
31426,141672,3
31427,141674,26
31428,141676,94
31429,141678,1
31430,141680,1
31431,141682,2
31432,141684,14
31433,141686,1
31434,141688,688
31435,141690,27
31436,141692,17
31437,141694,3
31438,141698,23
31439,141700,3
31440,141702,74
31441,141704,9
31442,141706,2
31443,141708,1
31444,141710,4
31445,141712,24
31446,141714,52
31447,141716,4
31448,141718,156
31449,141722,2
31450,141725,10
31451,141727,4
31452,141729,8
31453,141731,2
31454,141733,2
31455,141735,9
31456,141737,2
31457,141739,2
31458,141741,2
31459,141743,2
31460,141745,2
31461,141747,1
31462,141749,848
31463,141751,5
31464,141755,2
31465,141757,3
31466,141761,57
31467,141763,1
31468,141765,2
31469,141767,3
31470,141769,1
31471,141771,2
31472,141773,1
31473,141777,1
31474,141779,2
31475,141785,1
31476,141795,5
31477,141797,9
31478,141799,137
31479,141801,1
31480,141804,14
31481,141806,40
31482,141808,2
31483,141810,61
31484,141812,53
31485,141814,3
31486,141816,100
31487,141818,121
31488,141820,29
31489,141822,48
31490,141824,10
31491,141826,73
31492,141828,4
31493,141830,80
31494,141832,15
31495,141834,26
31496,141836,45
31497,141838,5
31498,141840,31
31499,141842,3
31500,141844,148
31501,141846,88
31502,141848,1
31503,141850,7
31504,141852,9
31505,141854,17
31506,141856,5
31507,141858,1
31508,141860,3
31509,141862,5
31510,141864,8
31511,141866,1060
31512,141868,16
31513,141870,11
31514,141872,2
31515,141874,43
31516,141880,5
31517,141882,1
31518,141884,9
31519,141886,15
31520,141888,3
31521,141890,745
31522,141894,2
31523,141896,4
31524,141898,3
31525,141900,2
31526,141902,7
31527,141904,4
31528,141908,6
31529,141910,5
31530,141912,23
31531,141916,10
31532,141918,16
31533,141920,4
31534,141922,4
31535,141924,168
31536,141926,41
31537,141928,35
31538,141930,7
31539,141932,3
31540,141934,4
31541,141936,2
31542,141938,2
31543,141940,8
31544,141942,25
31545,141944,5
31546,141946,128
31547,141948,1
31548,141950,46
31549,141952,8
31550,141954,22
31551,141956,26
31552,141958,5
31553,141960,18
31554,141962,7
31555,141964,24
31556,141968,16
31557,141970,13
31558,141972,8
31559,141974,2
31560,141976,18
31561,141978,3
31562,141980,2
31563,141982,17
31564,141984,7
31565,141986,9
31566,141988,12
31567,141990,10
31568,141992,3
31569,141994,19
31570,141996,3
31571,141998,3
31572,142002,2
31573,142004,1
31574,142008,1
31575,142012,4
31576,142016,1
31577,142018,2
31578,142020,37
31579,142022,3
31580,142028,2
31581,142030,1
31582,142032,187
31583,142034,1
31584,142038,9
31585,142040,3
31586,142042,5
31587,142044,3
31588,142046,2
31589,142048,1
31590,142050,5
31591,142052,18
31592,142054,4
31593,142056,17
31594,142058,98
31595,142060,7
31596,142062,15
31597,142064,13
31598,142066,14
31599,142068,5
31600,142070,43
31601,142072,28
31602,142074,244
31603,142076,4
31604,142078,4
31605,142080,5
31606,142082,57
31607,142084,63
31608,142086,20
31609,142088,2
31610,142090,6
31611,142092,2
31612,142094,5
31613,142096,8
31614,142098,3
31615,142100,3
31616,142106,13
31617,142108,3
31618,142110,33
31619,142113,40
31620,142115,564
31621,142117,16
31622,142119,1
31623,142124,6
31624,142126,5
31625,142128,1
31626,142136,1
31627,142138,1
31628,142142,5
31629,142146,4
31630,142148,16
31631,142150,16
31632,142152,7
31633,142154,5
31634,142156,4
31635,142158,69
31636,142160,1
31637,142162,3
31638,142164,2
31639,142168,2
31640,142170,2
31641,142172,5
31642,142174,1
31643,142176,1
31644,142178,3
31645,142180,1
31646,142182,13
31647,142184,42
31648,142186,3
31649,142188,5
31650,142190,7
31651,142192,5
31652,142194,2
31653,142196,11
31654,142198,17
31655,142200,8
31656,142202,3
31657,142204,33
31658,142206,6
31659,142210,33
31660,142212,27
31661,142214,4
31662,142216,1
31663,142218,11
31664,142222,568
31665,142224,1
31666,142226,27
31667,142228,27
31668,142230,3
31669,142232,4
31670,142234,3
31671,142236,11
31672,142238,5
31673,142240,17
31674,142242,2
31675,142244,3
31676,142246,6
31677,142248,5
31678,142250,2
31679,142252,2
31680,142254,2
31681,142256,1
31682,142258,59
31683,142260,4
31684,142262,2
31685,142264,5
31686,142266,14
31687,142268,4
31688,142270,1
31689,142272,6
31690,142274,2
31691,142276,2
31692,142278,1
31693,142280,3
31694,142284,1
31695,142286,13
31696,142288,1
31697,142292,1
31698,142294,2
31699,142300,2
31700,142302,4
31701,142308,2
31702,142314,2
31703,142318,2
31704,142326,2
31705,142330,1
31706,142332,2
31707,142334,2
31708,142336,8
31709,142338,7
31710,142342,4
31711,142344,2
31712,142346,6
31713,142348,9
31714,142352,5
31715,142354,5
31716,142356,6
31717,142358,6
31718,142360,6
31719,142362,6
31720,142364,28
31721,142366,52
31722,142370,3
31723,142372,101
31724,142374,33
31725,142376,6
31726,142378,1
31727,142380,1
31728,142382,23
31729,142384,16
31730,142386,100
31731,142388,22
31732,142396,3
31733,142408,6
31734,142412,3
31735,142414,2
31736,142416,4
31737,142418,2
31738,142420,354
31739,142422,305
31740,142424,126
31741,142426,27
31742,142428,1
31743,142432,5
31744,142434,2
31745,142436,13
31746,142438,1
31747,142440,6
31748,142442,9
31749,142444,19
31750,142446,1
31751,142448,1141
31752,142450,68
31753,142452,91
31754,142454,1
31755,142456,231
31756,142458,3
31757,142460,7
31758,142462,1
31759,142464,1
31760,142466,2
31761,142468,2
31762,142470,3
31763,142472,20
31764,142474,5
31765,142476,2
31766,142478,1
31767,142482,20
31768,142484,1
31769,142486,12
31770,142488,5390
31771,142490,12
31772,142492,272
31773,142494,1
31774,142496,2
31775,142498,1
31776,142503,70
31777,142505,5
31778,142507,298
31779,142509,652
31780,142511,2
31781,142513,9
31782,142515,6
31783,142517,2
31784,142519,6
31785,142521,1
31786,142523,3
31787,142525,2
31788,142527,5
31789,142529,4
31790,142532,3
31791,142534,28
31792,142536,500
31793,142538,37
31794,142540,54
31795,142542,16
31796,142544,1
31797,142546,15
31798,142548,2
31799,142550,18
31800,142552,1
31801,142554,1
31802,142556,1
31803,142558,9
31804,142560,5
31805,142562,7
31806,142564,6
31807,142566,30
31808,142568,12
31809,142570,6
31810,142572,4
31811,142574,40
31812,142576,5
31813,142578,14
31814,142582,1
31815,142584,5
31816,142586,2
31817,142588,2
31818,142590,9
31819,142596,11
31820,142598,130
31821,142600,4
31822,142602,57
31823,142604,73
31824,142606,11
31825,142608,16
31826,142610,1
31827,142612,1
31828,142614,6
31829,142616,2
31830,142618,14
31831,142620,2
31832,142624,1
31833,142626,1
31834,142628,44
31835,142630,1
31836,142632,7
31837,142634,1
31838,142636,2
31839,142638,2
31840,142640,1
31841,142642,1
31842,142644,6
31843,142650,1
31844,142652,9
31845,142654,4
31846,142656,1
31847,142659,1
31848,142663,7
31849,142665,1
31850,142667,8
31851,142669,2
31852,142675,17
31853,142677,25
31854,142679,4
31855,142681,1
31856,142683,8
31857,142685,4
31858,142689,3
31859,142691,16
31860,142695,7
31861,142697,2
31862,142699,1
31863,142701,2
31864,142703,1
31865,142705,1
31866,142707,4
31867,142709,2
31868,142717,6
31869,142721,13
31870,142723,3
31871,142727,10
31872,142731,3
31873,142733,2
31874,142740,6
31875,142742,6
31876,142744,2
31877,142746,10
31878,142748,1
31879,142751,1
31880,142754,4
31881,142758,3
31882,142761,1
31883,142763,1
31884,142765,66
31885,142767,2
31886,142770,4
31887,142778,2
31888,142780,6
31889,142782,1
31890,142788,3
31891,142791,21
31892,142793,1
31893,142795,2
31894,142797,8
31895,142799,28
31896,142801,6
31897,142803,12
31898,142805,4
31899,142807,2
31900,142809,1
31901,142811,14
31902,142813,12
31903,142815,1
31904,142817,10
31905,142819,17
31906,142821,7
31907,142823,21
31908,142825,2
31909,142827,14
31910,142829,14
31911,142831,19
31912,142833,16
31913,142835,6
31914,142837,7
31915,142839,14
31916,142841,9
31917,142843,44
31918,142845,5
31919,142847,9
31920,142849,8
31921,142851,5
31922,142853,1
31923,142855,1
31924,142857,17
31925,142859,2
31926,142861,28
31927,142863,9
31928,142865,9
31929,142867,36
31930,142869,10
31931,142871,14
31932,142873,9
31933,142875,19
31934,142877,2
31935,142879,6
31936,142881,1
31937,142883,6
31938,142885,9
31939,142887,3
31940,142889,1
31941,142891,3
31942,142893,2
31943,142895,1
31944,142897,14
31945,142899,2
31946,142901,8
31947,142903,2
31948,142905,5
31949,142907,4
31950,142909,21
31951,142911,33
31952,142913,4
31953,142915,4
31954,142917,15
31955,142919,3
31956,142921,3
31957,142923,4
31958,142925,66
31959,142927,13
31960,142929,27
31961,142933,1
31962,142935,11
31963,142937,3
31964,142939,1
31965,142941,1
31966,142943,9
31967,142945,5
31968,142947,10
31969,142949,7
31970,142951,1
31971,142953,17
31972,142955,5
31973,142959,3
31974,142961,16
31975,142963,11
31976,142965,2
31977,142967,2
31978,142969,36
31979,142971,2
31980,142973,7
31981,142975,25
31982,142977,2
31983,142979,6
31984,142981,3
31985,142983,4
31986,142985,2
31987,142987,1
31988,142989,3
31989,142991,10
31990,142993,45
31991,142995,6
31992,142997,1234
31993,142999,131
31994,143001,8
31995,143003,8
31996,143005,6
31997,143007,3
31998,143009,25
31999,143011,7
32000,143013,5
32001,143015,3
32002,143017,3
32003,143019,2
32004,143021,1
32005,143023,9
32006,143025,8
32007,143027,18
32008,143029,25
32009,143031,44
32010,143033,26
32011,143035,36
32012,143037,2
32013,143039,2
32014,143041,6
32015,143043,11
32016,143045,2
32017,143047,5
32018,143049,2
32019,143053,19
32020,143055,3
32021,143057,3
32022,143059,1
32023,143061,9
32024,143063,2
32025,143065,5
32026,143067,1
32027,143069,26
32028,143071,6
32029,143076,5
32030,143082,3
32031,143086,2
32032,143089,2
32033,143091,4
32034,143096,2
32035,143098,4
32036,143103,3
32037,143105,1
32038,143108,1
32039,143111,1
32040,143113,7
32041,143115,5
32042,143117,1
32043,143119,1
32044,143126,2
32045,143128,2
32046,143133,1
32047,143137,1
32048,143141,4
32049,143152,1
32050,143154,3
32051,143156,3
32052,143158,3
32053,143160,6
32054,143162,1
32055,143164,1
32056,143168,6
32057,143178,5
32058,143180,6
32059,143183,2
32060,143185,3
32061,143187,1
32062,143192,2
32063,143194,2
32064,143197,9
32065,143199,26
32066,143201,2
32067,143203,13
32068,143205,3
32069,143207,4
32070,143209,64
32071,143211,1
32072,143215,1
32073,143217,1
32074,143223,1
32075,143231,14
32076,143233,6
32077,143235,1
32078,143237,55
32079,143239,52
32080,143243,2
32081,143245,531
32082,143247,5
32083,143249,24
32084,143251,1
32085,143253,7
32086,143255,13
32087,143257,104
32088,143259,8
32089,143261,1
32090,143263,4
32091,143265,1
32092,143267,4
32093,143269,1
32094,143271,110
32095,143273,15
32096,143275,46
32097,143277,1
32098,143279,1
32099,143281,1
32100,143283,4
32101,143285,2
32102,143287,2
32103,143295,2
32104,143297,2
32105,143299,4
32106,143301,2
32107,143303,1
32108,143305,4
32109,143307,2
32110,143309,56
32111,143311,5
32112,143315,2
32113,143317,17
32114,143319,6
32115,143321,2
32116,143323,1
32117,143327,2
32118,143329,1
32119,143331,2
32120,143333,4
32121,143335,4
32122,143337,1
32123,143339,1
32124,143341,8
32125,143345,644
32126,143347,952
32127,143355,4099
32128,143361,35
32129,143363,11
32130,143365,585
32131,143367,606
32132,143369,49
32133,143371,1
32134,143373,3
32135,143377,29
32136,143379,4
32137,143381,1
32138,143383,4
32139,143385,3782
32140,143387,304
32141,143389,58
32142,143391,3
32143,143395,1
32144,143397,1
32145,143404,19
32146,143406,5
32147,143408,9
32148,143410,41
32149,143412,9
32150,143414,4
32151,143416,7
32152,143418,4
32153,143420,15
32154,143422,2
32155,143424,1
32156,143426,3
32157,143428,1
32158,143430,5
32159,143432,4
32160,143434,3
32161,143436,9
32162,143438,2
32163,143440,52
32164,143442,1
32165,143444,136
32166,143446,2
32167,143448,1
32168,143450,3
32169,143452,4
32170,143454,3
32171,143456,2
32172,143458,27
32173,143460,1
32174,143462,39
32175,143464,10
32176,143466,11
32177,143468,2
32178,143470,5
32179,143472,35
32180,143474,10
32181,143476,252
32182,143478,3
32183,143480,3
32184,143482,2
32185,143486,1
32186,143492,3
32187,143494,1
32188,143496,4
32189,143500,8
32190,143502,1
32191,143506,19
32192,143508,1
32193,143511,88
32194,143515,22
32195,143517,15
32196,143519,23
32197,143521,3
32198,143523,13
32199,143525,2
32200,143527,5
32201,143529,2
32202,143531,29
32203,143535,1
32204,143539,1
32205,143541,2
32206,143543,2
32207,143545,6
32208,143547,42
32209,143549,2
32210,143551,2
32211,143553,16
32212,143559,6
32213,143561,4
32214,143565,2
32215,143567,1
32216,143571,2
32217,143575,2
32218,143577,3
32219,143581,3
32220,143583,3
32221,143585,4
32222,143587,7
32223,143595,4
32224,143599,9
32225,143611,1
32226,143613,1
32227,143615,1
32228,143617,1
32229,143621,2
32230,143623,2
32231,143625,1
32232,143627,1
32233,143629,2
32234,143631,1
32235,143633,2
32236,143635,4
32237,143637,7
32238,143639,2
32239,143641,5
32240,143643,2
32241,143645,7
32242,143647,47
32243,143649,4
32244,143651,3
32245,143653,16
32246,143655,2
32247,143657,729
32248,143659,2
32249,143661,1
32250,143663,5
32251,143666,2
32252,143668,4
32253,143679,3
32254,143681,4
32255,143683,1
32256,143685,4
32257,143687,1
32258,143689,7
32259,143691,2
32260,143695,12
32261,143697,2
32262,143699,1
32263,143701,1
32264,143703,10
32265,143705,2
32266,143707,3
32267,143709,23
32268,143711,2
32269,143713,22
32270,143715,15
32271,143717,2
32272,143719,1
32273,143721,1
32274,143723,1
32275,143725,2
32276,143727,1
32277,143729,2
32278,143733,1
32279,143739,1
32280,143741,1
32281,143747,1
32282,143749,1
32283,143753,2
32284,143755,4
32285,143757,3
32286,143759,1
32287,143761,1
32288,143769,1
32289,143773,1
32290,143775,2
32291,143777,2
32292,143779,2
32293,143781,1
32294,143783,1
32295,143787,2
32296,143789,3
32297,143791,4
32298,143795,1
32299,143797,2
32300,143799,2
32301,143801,1
32302,143803,5
32303,143805,2
32304,143807,3
32305,143809,1
32306,143811,1
32307,143813,2
32308,143815,4
32309,143819,1
32310,143821,2
32311,143823,2
32312,143825,2
32313,143827,1
32314,143829,3
32315,143831,5
32316,143833,1
32317,143835,5
32318,143849,2
32319,143853,3
32320,143855,1
32321,143857,2
32322,143859,1301
32323,143861,3
32324,143863,14
32325,143866,9
32326,143868,46
32327,143870,7
32328,143872,3
32329,143874,9
32330,143876,3
32331,143878,6
32332,143880,10
32333,143882,7
32334,143884,15
32335,143886,19
32336,143888,1
32337,143890,13
32338,143892,5
32339,143894,5
32340,143896,13
32341,143898,13
32342,143900,1
32343,143902,2
32344,143906,2
32345,143910,3
32346,143912,3
32347,143914,3
32348,143919,1
32349,143930,1
32350,143932,1
32351,143935,2
32352,143937,3
32353,143942,1
32354,143946,1
32355,143948,1
32356,143957,5
32357,143959,7
32358,143961,3
32359,143963,1
32360,143965,1
32361,143969,323
32362,143972,3
32363,143974,8
32364,143976,1
32365,143980,4
32366,143986,4
32367,143990,57
32368,143994,1
32369,143998,8
32370,144003,1
32371,144005,7
32372,144008,2
32373,144013,3
32374,144015,1
32375,144017,2
32376,144020,2
32377,144022,9
32378,144025,1
32379,144027,3
32380,144029,4
32381,144031,2
32382,144033,1
32383,144035,3
32384,144037,1
32385,144048,2
32386,144050,35
32387,144052,5
32388,144054,1
32389,144056,2
32390,144058,16
32391,144060,5
32392,144062,11
32393,144064,31
32394,144066,26
32395,144068,5
32396,144070,11
32397,144072,16
32398,144074,1
32399,144082,1
32400,144084,3
32401,144088,3
32402,144092,4
32403,144094,6
32404,144096,2
32405,144098,1
32406,144102,1
32407,144108,1
32408,144110,1
32409,144112,2
32410,144118,1
32411,144124,1
32412,144128,1
32413,144132,1
32414,144134,27
32415,144136,4
32416,144138,43
32417,144140,4
32418,144142,2
32419,144144,1
32420,144146,4
32421,144148,3
32422,144150,9
32423,144152,9
32424,144154,9
32425,144158,11
32426,144160,1
32427,144162,2
32428,144164,2
32429,144166,1
32430,144168,3
32431,144170,5
32432,144172,103
32433,144174,11
32434,144176,3
32435,144178,2
32436,144180,3
32437,144182,29
32438,144184,1
32439,144186,9
32440,144188,2
32441,144190,4
32442,144192,3
32443,144194,15
32444,144196,22
32445,144198,12
32446,144200,1
32447,144202,2
32448,144204,13
32449,144206,13
32450,144208,1
32451,144210,7
32452,144212,13
32453,144214,2
32454,144216,22
32455,144218,3
32456,144220,2
32457,144222,18
32458,144224,63
32459,144226,5
32460,144228,13
32461,144230,7
32462,144234,1
32463,144236,1
32464,144238,1
32465,144240,2
32466,144242,1
32467,144244,1
32468,144246,1
32469,144248,7
32470,144250,3
32471,144254,8
32472,144256,10
32473,144258,13
32474,144260,10
32475,144262,43
32476,144264,13
32477,144266,15
32478,144268,20
32479,144270,13
32480,144272,10
32481,144274,14
32482,144276,17
32483,144278,9
32484,144280,14
32485,144282,14
32486,144284,15
32487,144286,14
32488,144288,16
32489,144290,11
32490,144292,15
32491,144294,20
32492,144296,20
32493,144298,22
32494,144300,9
32495,144302,22
32496,144304,10
32497,144306,9
32498,144308,11
32499,144310,12
32500,144312,11
32501,144314,9
32502,144316,9
32503,144318,9
32504,144320,9
32505,144322,10
32506,144324,11
32507,144326,9
32508,144328,11
32509,144330,10
32510,144332,10
32511,144334,10
32512,144336,4
32513,144338,9
32514,144340,11
32515,144342,9
32516,144344,10
32517,144346,9
32518,144348,28
32519,144350,14
32520,144352,27
32521,144354,16
32522,144356,14
32523,144358,13
32524,144360,14
32525,144362,18
32526,144364,11
32527,144366,15
32528,144368,10
32529,144370,14
32530,144372,9
32531,144374,19
32532,144376,11
32533,144378,14
32534,144380,13
